gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1211784134	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49481	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49481	12478			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.652Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784132	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:69581	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus	Eptesicus brasiliensis		SPECIES	Eptesicus brasiliensis (Desmarest, 1819)	Eptesicus brasiliensis		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1964-06-04	4	6	1964	2432368	2432368	PRESERVED_SPECIMEN	ROM	Mammals	69581	7404			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.632Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784131	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49531	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49531	12538			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.634Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784122	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49496	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49496	12502			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.620Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784119	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49474	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus planirostris		SPECIES	Artibeus planirostris (Spix, 1823)	Artibeus planirostris		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-22	22	6	1968	2433271	2433271	PRESERVED_SPECIMEN	ROM	Mammals	49474	12470			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.626Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784118	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49511	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49511	12518			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.629Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784117	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49510	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49510	12517			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.630Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784116	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49524	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49524	12531			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.628Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784115	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49472	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus planirostris		SPECIES	Artibeus planirostris (Spix, 1823)	Artibeus planirostris		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-22	22	6	1968	2433271	2433271	PRESERVED_SPECIMEN	ROM	Mammals	49472	12468			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.630Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784111	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49537	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49537	12544			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.577Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784110	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49558	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49558	12567			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.578Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784109	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49512	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49512	12519			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.584Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784107	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49502	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49502	12508			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.582Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784105	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49505	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49505	12512			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.582Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784104	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49468	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-28	28	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49468	12463			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.581Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784101	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49513	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49513	12520			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.581Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784100	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49530	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49530	12537			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.569Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784098	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49506	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49506	12513			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.674Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784097	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49576	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49576	12585			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.678Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784096	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49495	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49495	12501			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.675Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784095	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49476	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-22	22	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49476	12472			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.678Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784093	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49492	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus planirostris		SPECIES	Artibeus planirostris (Spix, 1823)	Artibeus planirostris		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433271	2433271	PRESERVED_SPECIMEN	ROM	Mammals	49492	12494			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.677Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784092	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49499	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49499	12505			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.680Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784091	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49586	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49586	12596			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.678Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784089	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:54713	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia castanea		SPECIES	Carollia castanea H.Allen, 1890	Carollia castanea		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1969-08-10	10	8	1969	2433178	2433178	PRESERVED_SPECIMEN	ROM	Mammals	54713	16330			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.673Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784088	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49529	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49529	12536			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.673Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784087	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49520	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49520	12527			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.675Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784085	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49587	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49587	12597			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.672Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784084	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49523	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga soricina		SPECIES	Glossophaga soricina (Pallas, 1766)	Glossophaga soricina		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433194	2433194	PRESERVED_SPECIMEN	ROM	Mammals	49523	12530			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.673Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784083	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49507	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49507	12514			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.675Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784082	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49526	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49526	12533			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.675Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784081	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49503	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49503	12510			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.674Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784079	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49584	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49584	12594			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.675Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784078	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:54715	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia castanea		SPECIES	Carollia castanea H.Allen, 1890	Carollia castanea		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1969-08-10	10	8	1969	2433178	2433178	PRESERVED_SPECIMEN	ROM	Mammals	54715	16324			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.972Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784077	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49522	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga soricina		SPECIES	Glossophaga soricina (Pallas, 1766)	Glossophaga soricina		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433194	2433194	PRESERVED_SPECIMEN	ROM	Mammals	49522	12529			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.972Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784076	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49516	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus lituratus		SPECIES	Artibeus lituratus (Olfers, 1818)	Artibeus lituratus		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433270	2433270	PRESERVED_SPECIMEN	ROM	Mammals	49516	12523			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.975Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211784074	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:49551	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata		SPECIES	Carollia perspicillata (Linnaeus, 1758)	Carollia perspicillata		CO	Puerto Leguizamo	Putumayo	PRESENT		ff418020-1d67-11d9-8435-b8a03c50a862	-0.180278	-74.774167	0.92						1968-06-25	25	6	1968	2433176	2433176	PRESERVED_SPECIMEN	ROM	Mammals	49551	12559			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Marinkelle, CJ			2024-01-25T00:17:39.981Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
